date,symbol,action,price,quantity,value,company,pnl,return_pct,holding_days,reason
2024-11-12 00:00:00-05:00,CRM,LONG_ENTRY,341.1499938964844,250,85287.4984741211,Salesforce Inc.,,,,
2024-11-12 00:00:00-05:00,TSLA,LONG_ENTRY,328.489990234375,250,82122.49755859375,Tesla Inc.,,,,
2024-11-13 00:00:00-05:00,TSLA,LONG_EXIT,330.239990234375,250,82559.99755859375,,437.5,0.5327407385386048,1.0,profit_target
2024-11-13 00:00:00-05:00,ADBE,LONG_ENTRY,532.5,250,133125.0,Adobe Inc.,,,,
2024-11-13 00:00:00-05:00,HON,LONG_ENTRY,233.07000732421875,250,58267.50183105469,Honeywell International Inc.,,,,
2024-11-14 00:00:00-05:00,CRM,LONG_EXIT,331.6499938964844,250,82912.4984741211,,-2375.0,-2.7846988626599822,2.0,stop_loss
2024-11-14 00:00:00-05:00,HON,LONG_EXIT,230.6699981689453,250,57667.49954223633,,-600.0022888183594,-1.0297374522045797,1.0,stop_loss
2024-11-14 00:00:00-05:00,CSCO,LONG_ENTRY,57.91999816894531,250,14479.999542236328,Cisco Systems Inc.,,,,
2024-11-14 00:00:00-05:00,DIS,LONG_ENTRY,109.12000274658205,250,27280.00068664551,Walt Disney Company,,,,
2024-11-15 00:00:00-05:00,ADBE,LONG_EXIT,503.3699951171875,250,125842.49877929688,,-7282.501220703125,-5.470423452171361,2.0,stop_loss
2024-11-15 00:00:00-05:00,CSCO,LONG_EXIT,57.459999084472656,250,14364.999771118164,,-114.99977111816406,-0.7941973394593299,1.0,stop_loss
2024-11-15 00:00:00-05:00,DIS,LONG_EXIT,115.08000183105467,250,28770.00045776367,,1489.999771118157,5.461875856357888,1.0,profit_target
2024-11-15 00:00:00-05:00,DIS,LONG_ENTRY,115.08000183105467,250,28770.00045776367,Walt Disney Company,,,,
2024-11-18 00:00:00-05:00,DIS,LONG_EXIT,113.54000091552734,250,28385.000228881836,,-385.0002288818324,-1.3382002876469854,3.0,stop_loss
2024-11-18 00:00:00-05:00,DIS,LONG_ENTRY,113.54000091552734,250,28385.000228881836,Walt Disney Company,,,,
2024-11-19 00:00:00-05:00,DIS,LONG_EXIT,112.41999816894533,250,28104.99954223633,,-280.0006866455043,-0.9864389092398267,1.0,stop_loss
2024-11-20 00:00:00-05:00,TMO,LONG_ENTRY,512.8400268554688,250,128210.00671386719,Thermo Fisher Scientific Inc.,,,,
2024-11-21 00:00:00-05:00,TMO,LONG_EXIT,516.0999755859375,250,129024.99389648438,,814.9871826171875,0.6356658138518282,1.0,profit_target
2024-11-22 00:00:00-05:00,NVDA,LONG_ENTRY,141.9499969482422,250,35487.49923706055,NVIDIA Corporation,,,,
2024-11-22 00:00:00-05:00,ORCL,LONG_ENTRY,192.2899932861328,250,48072.4983215332,Oracle Corporation,,,,
2024-11-25 00:00:00-05:00,NVDA,LONG_EXIT,136.02000427246094,250,34005.001068115234,,-1482.4981689453125,-4.177522228438965,3.0,stop_loss
2024-11-25 00:00:00-05:00,ORCL,LONG_EXIT,187.9900054931641,250,46997.50137329102,,-1074.9969482421805,-2.236199460764566,3.0,stop_loss
2024-11-26 00:00:00-05:00,AAPL,LONG_ENTRY,235.05999755859375,250,58764.99938964844,Apple Inc.,,,,
2024-11-26 00:00:00-05:00,CAT,LONG_ENTRY,407.8299865722656,250,101957.4966430664,Caterpillar Inc.,,,,
2024-11-26 00:00:00-05:00,CSCO,LONG_ENTRY,59.59000015258789,250,14897.500038146973,Cisco Systems Inc.,,,,
2024-11-26 00:00:00-05:00,IBM,LONG_ENTRY,228.8300018310547,250,57207.50045776367,International Business Machines Corporation,,,,
2024-11-26 00:00:00-05:00,MA,LONG_ENTRY,528.47998046875,250,132119.9951171875,Mastercard Incorporated,,,,
2024-11-26 00:00:00-05:00,MRK,LONG_ENTRY,101.62000274658205,250,25405.00068664551,Merck & Co. Inc.,,,,
2024-11-26 00:00:00-05:00,NKE,LONG_ENTRY,77.61000061035156,250,19402.50015258789,NIKE Inc.,,,,
2024-11-26 00:00:00-05:00,UNH,LONG_ENTRY,606.7899780273438,250,151697.49450683594,UnitedHealth Group Incorporated,,,,
2024-11-26 00:00:00-05:00,V,LONG_ENTRY,311.82000732421875,250,77955.00183105469,Visa Inc.,,,,
2024-11-27 00:00:00-05:00,CAT,LONG_EXIT,403.7000122070313,250,100925.00305175783,,-1032.4935913085797,-1.0126705983407391,1.0,stop_loss
2024-11-27 00:00:00-05:00,CSCO,LONG_EXIT,59.290000915527344,250,14822.500228881836,,-74.99980926513672,-0.5034388929222354,1.0,stop_loss
2024-11-27 00:00:00-05:00,IBM,LONG_EXIT,226.9199981689453,250,56729.99954223633,,-477.50091552734375,-0.8346823610653692,1.0,stop_loss
2024-11-27 00:00:00-05:00,MA,LONG_EXIT,532.3800048828125,250,133095.00122070312,,975.006103515625,0.7379701328711193,1.0,profit_target
2024-11-27 00:00:00-05:00,MRK,LONG_EXIT,103.12000274658205,250,25780.00068664551,,375.0,1.4760873444775142,1.0,profit_target
2024-11-27 00:00:00-05:00,NKE,LONG_EXIT,78.33999633789062,250,19584.999084472656,,182.49893188476562,0.9405949256514967,1.0,profit_target
2024-11-27 00:00:00-05:00,V,LONG_EXIT,314.70001220703125,250,78675.00305175781,,720.001220703125,0.9236113190831847,1.0,profit_target
2024-11-29 00:00:00-05:00,AAPL,LONG_EXIT,237.3300018310547,250,59332.50045776367,,567.5010681152344,0.9657127099625237,3.0,profit_target
2024-11-29 00:00:00-05:00,UNH,LONG_EXIT,610.2000122070312,250,152550.0030517578,,852.508544921875,0.5619793179138226,3.0,profit_target
2024-12-05 00:00:00-05:00,AVGO,LONG_ENTRY,170.47000122070312,250,42617.50030517578,Broadcom Inc.,,,,
2024-12-05 00:00:00-05:00,CRM,LONG_ENTRY,361.3800048828125,250,90345.00122070312,Salesforce Inc.,,,,
2024-12-06 00:00:00-05:00,AVGO,LONG_EXIT,179.52999877929688,250,44882.49969482422,,2264.9993896484375,5.31471666200319,1.0,profit_target
2024-12-09 00:00:00-05:00,CRM,LONG_EXIT,351.57000732421875,250,87892.50183105469,,-2452.4993896484375,-2.7145933438611007,4.0,stop_loss
2024-12-09 00:00:00-05:00,GE,LONG_ENTRY,171.32000732421875,250,42830.00183105469,General Electric Company,,,,
2024-12-10 00:00:00-05:00,UNH,LONG_ENTRY,565.1900024414062,250,141297.50061035156,UnitedHealth Group Incorporated,,,,
2024-12-10 00:00:00-05:00,UPS,LONG_ENTRY,130.22000122070312,250,32555.00030517578,United Parcel Service Inc.,,,,
2024-12-11 00:00:00-05:00,GE,LONG_EXIT,168.63999938964844,250,42159.99984741211,,-670.0019836425781,-1.564328636467115,2.0,stop_loss
2024-12-11 00:00:00-05:00,UNH,LONG_EXIT,533.530029296875,250,133382.50732421875,,-7914.9932861328125,-5.601651304476758,1.0,stop_loss
2024-12-11 00:00:00-05:00,UPS,LONG_EXIT,129.1199951171875,250,32279.998779296875,,-275.00152587890625,-0.8447289918629949,1.0,stop_loss
2024-12-11 00:00:00-05:00,BA,LONG_ENTRY,165.9600067138672,250,41490.0016784668,Boeing Company,,,,
2024-12-11 00:00:00-05:00,CMCSA,LONG_ENTRY,39.709999084472656,250,9927.499771118164,Comcast Corporation,,,,
2024-12-11 00:00:00-05:00,GOOGL,LONG_ENTRY,195.3999938964844,250,48849.9984741211,Alphabet Inc. Class A,,,,
2024-12-11 00:00:00-05:00,UPS,LONG_ENTRY,129.1199951171875,250,32279.998779296875,United Parcel Service Inc.,,,,
2024-12-12 00:00:00-05:00,BA,LONG_EXIT,167.75,250,41937.5,,447.4983215332031,1.0785690610503242,1.0,profit_target
2024-12-12 00:00:00-05:00,CMCSA,LONG_EXIT,40.2400016784668,250,10060.0004196167,,132.50064849853516,1.3346829670448959,1.0,profit_target
2024-12-12 00:00:00-05:00,GOOGL,LONG_EXIT,191.9600067138672,250,47990.0016784668,,-859.9967956543039,-1.7604847953268574,1.0,stop_loss
2024-12-12 00:00:00-05:00,ADBE,LONG_ENTRY,474.6300048828125,250,118657.50122070312,Adobe Inc.,,,,
2024-12-12 00:00:00-05:00,AVGO,LONG_ENTRY,180.66000366210935,250,45165.00091552734,Broadcom Inc.,,,,
2024-12-12 00:00:00-05:00,GOOGL,LONG_ENTRY,191.9600067138672,250,47990.0016784668,Alphabet Inc. Class A,,,,
2024-12-13 00:00:00-05:00,ADBE,LONG_EXIT,465.69000244140625,250,116422.50061035156,,-2235.0006103515625,-1.8835729619777328,1.0,stop_loss
2024-12-13 00:00:00-05:00,AVGO,LONG_EXIT,224.8000030517578,250,56200.00076293945,,11034.999847412117,24.432635057510602,1.0,profit_target
2024-12-13 00:00:00-05:00,GOOGL,LONG_EXIT,189.82000732421875,250,47455.00183105469,,-534.9998474121094,-1.1148152296318106,1.0,stop_loss
2024-12-16 00:00:00-05:00,AVGO,LONG_ENTRY,250.0,250,62500.0,Broadcom Inc.,,,,
2024-12-16 00:00:00-05:00,UNH,LONG_ENTRY,498.5,250,124625.0,UnitedHealth Group Incorporated,,,,
2024-12-17 00:00:00-05:00,UPS,LONG_EXIT,127.31999969482422,250,31829.999923706055,,-449.9988555908203,-1.394048552069438,6.0,stop_loss
2024-12-17 00:00:00-05:00,AVGO,LONG_EXIT,240.22999572753903,250,60057.49893188476,,-2442.5010681152417,-3.9080017089843864,1.0,stop_loss
2024-12-17 00:00:00-05:00,UNH,LONG_EXIT,485.5199890136719,250,121379.99725341797,,-3245.0027465820312,-2.6038136381801658,1.0,stop_loss
2024-12-17 00:00:00-05:00,AVGO,LONG_ENTRY,240.22999572753903,250,60057.49893188476,Broadcom Inc.,,,,
2024-12-17 00:00:00-05:00,HON,LONG_ENTRY,233.1300048828125,250,58282.501220703125,Honeywell International Inc.,,,,
2024-12-18 00:00:00-05:00,AVGO,LONG_EXIT,223.6199951171875,250,55904.998779296875,,-4152.500152587883,-6.914207595120657,1.0,stop_loss
2024-12-18 00:00:00-05:00,HON,LONG_EXIT,226.86000061035156,250,56715.00015258789,,-1567.5010681152344,-2.6894883288887166,1.0,stop_loss
2024-12-18 00:00:00-05:00,TSLA,LONG_ENTRY,440.1300048828125,250,110032.50122070312,Tesla Inc.,,,,
2024-12-18 00:00:00-05:00,V,LONG_ENTRY,309.7799987792969,250,77444.99969482422,Visa Inc.,,,,
2024-12-19 00:00:00-05:00,TSLA,LONG_EXIT,436.1700134277344,250,109042.5033569336,,-989.9978637695312,-0.8997322180141977,1.0,stop_loss
2024-12-19 00:00:00-05:00,V,LONG_EXIT,314.8800048828125,250,78720.00122070312,,1275.0015258789062,1.6463316300640605,1.0,profit_target
2024-12-19 00:00:00-05:00,UNH,LONG_ENTRY,489.25,250,122312.5,UnitedHealth Group Incorporated,,,,
2024-12-20 00:00:00-05:00,UNH,LONG_EXIT,500.1300048828125,250,125032.50122070312,,2720.001220703125,2.2238129550970873,1.0,profit_target
2024-12-20 00:00:00-05:00,ACN,LONG_ENTRY,366.3699951171875,250,91592.49877929688,Accenture plc,,,,
2024-12-23 00:00:00-05:00,ACN,LONG_EXIT,358.7699890136719,250,89692.49725341797,,-1900.0015258789062,-2.0744073490747184,3.0,stop_loss
2024-12-23 00:00:00-05:00,AAPL,LONG_ENTRY,255.27000427246097,250,63817.50106811524,Apple Inc.,,,,
2024-12-23 00:00:00-05:00,ABBV,LONG_ENTRY,178.38999938964844,250,44597.49984741211,AbbVie Inc.,,,,
2024-12-23 00:00:00-05:00,ADBE,LONG_ENTRY,446.739990234375,250,111684.99755859375,Adobe Inc.,,,,
2024-12-23 00:00:00-05:00,AMZN,LONG_ENTRY,225.05999755859375,250,56264.99938964844,Amazon.com Inc.,,,,
2024-12-23 00:00:00-05:00,AVGO,LONG_ENTRY,232.3500061035156,250,58087.5015258789,Broadcom Inc.,,,,
2024-12-23 00:00:00-05:00,CAT,LONG_ENTRY,365.3900146484375,250,91347.50366210938,Caterpillar Inc.,,,,
2024-12-23 00:00:00-05:00,CMCSA,LONG_ENTRY,37.97999954223633,250,9494.999885559082,Comcast Corporation,,,,
2024-12-23 00:00:00-05:00,CRM,LONG_ENTRY,342.8999938964844,250,85724.9984741211,Salesforce Inc.,,,,
2024-12-23 00:00:00-05:00,CSCO,LONG_ENTRY,58.97999954223633,250,14744.999885559082,Cisco Systems Inc.,,,,
2024-12-23 00:00:00-05:00,CVX,LONG_ENTRY,142.97000122070312,250,35742.50030517578,Chevron Corporation,,,,
2024-12-23 00:00:00-05:00,DHR,LONG_ENTRY,229.16000366210935,250,57290.00091552734,Danaher Corporation,,,,
2024-12-23 00:00:00-05:00,DIS,LONG_ENTRY,111.4000015258789,250,27850.000381469727,Walt Disney Company,,,,
2024-12-23 00:00:00-05:00,GE,LONG_ENTRY,169.02000427246094,250,42255.001068115234,General Electric Company,,,,
2024-12-23 00:00:00-05:00,GOOGL,LONG_ENTRY,194.6300048828125,250,48657.501220703125,Alphabet Inc. Class A,,,,
2024-12-23 00:00:00-05:00,HD,LONG_ENTRY,392.4500122070313,250,98112.50305175783,Home Depot Inc.,,,,
2024-12-23 00:00:00-05:00,HON,LONG_ENTRY,227.13999938964844,250,56784.99984741211,Honeywell International Inc.,,,,
2024-12-23 00:00:00-05:00,JPM,LONG_ENTRY,238.38999938964844,250,59597.49984741211,JPMorgan Chase & Co.,,,,
2024-12-23 00:00:00-05:00,LLY,LONG_ENTRY,796.280029296875,21,16721.880615234375,Eli Lilly and Company,,,,
2024-12-24 00:00:00-05:00,AAPL,LONG_EXIT,258.20001220703125,250,64550.00305175781,,732.5019836425711,1.1478073747524826,1.0,profit_target
2024-12-24 00:00:00-05:00,ABBV,LONG_EXIT,180.0,250,45000.0,,402.5001525878906,0.9025173024609513,1.0,profit_target
2024-12-24 00:00:00-05:00,AMZN,LONG_EXIT,229.0500030517578,250,57262.50076293945,,997.5013732910156,1.7728630305015778,1.0,profit_target
2024-12-24 00:00:00-05:00,AVGO,LONG_EXIT,239.67999267578125,250,59919.99816894531,,1832.4966430664133,3.15471761554421,1.0,profit_target
2024-12-24 00:00:00-05:00,CAT,LONG_EXIT,367.5700073242187,250,91892.50183105467,,544.9981689452983,0.5966207581996152,1.0,profit_target
2024-12-24 00:00:00-05:00,CMCSA,LONG_EXIT,38.400001525878906,250,9600.000381469727,,105.00049591064453,1.1058504178640327,1.0,profit_target
2024-12-24 00:00:00-05:00,CRM,LONG_EXIT,344.42999267578125,250,86107.49816894531,,382.49969482421875,0.44619387766998775,1.0,profit_target
2024-12-24 00:00:00-05:00,CSCO,LONG_EXIT,59.849998474121094,250,14962.499618530273,,217.4997329711914,1.475074497519703,1.0,profit_target
2024-12-24 00:00:00-05:00,CVX,LONG_EXIT,143.83999633789062,250,35959.999084472656,,217.498779296875,0.6085158493105742,1.0,profit_target
2024-12-24 00:00:00-05:00,DHR,LONG_EXIT,230.75,250,57687.5,,397.49908447266336,0.693836757061264,1.0,profit_target
2024-12-24 00:00:00-05:00,DIS,LONG_EXIT,112.55999755859376,250,28139.99938964844,,289.99900817871446,1.0412890635781398,1.0,profit_target
2024-12-24 00:00:00-05:00,GE,LONG_EXIT,171.49000549316406,250,42872.501373291016,,617.5003051757812,1.4613662041573925,1.0,profit_target
2024-12-24 00:00:00-05:00,GOOGL,LONG_EXIT,196.11000061035156,250,49027.50015258789,,369.9989318847656,0.7604149876223729,1.0,profit_target
2024-12-24 00:00:00-05:00,HD,LONG_EXIT,396.1400146484375,250,99035.00366210938,,922.5006103515483,0.9402477580914396,1.0,profit_target
2024-12-24 00:00:00-05:00,HON,LONG_EXIT,228.8999938964844,250,57224.9984741211,,439.9986267089915,0.7748500975456879,1.0,profit_target
2024-12-24 00:00:00-05:00,JPM,LONG_EXIT,242.30999755859375,250,60577.49938964844,,979.9995422363281,1.6443635131430476,1.0,profit_target
2024-12-26 00:00:00-05:00,ADBE,LONG_EXIT,450.1600036621094,250,112540.00091552734,,855.0033569335938,0.7655489775921156,3.0,profit_target
2024-12-27 00:00:00-05:00,LLY,LONG_EXIT,783.1699829101562,21,16446.56964111328,,-275.31097412109375,-1.646411551762146,4.0,stop_loss
2025-01-08 00:00:00-05:00,ACN,LONG_ENTRY,357.7300109863281,250,89432.50274658203,Accenture plc,,,,
2025-01-10 00:00:00-05:00,ACN,LONG_EXIT,349.7900085449219,250,87447.50213623047,,-1985.0006103515625,-2.219551672367154,2.0,stop_loss
2025-01-13 00:00:00-05:00,HD,LONG_ENTRY,389.1799926757813,250,97294.99816894533,Home Depot Inc.,,,,
2025-01-13 00:00:00-05:00,META,LONG_ENTRY,608.3300170898438,250,152082.50427246094,Meta Platforms Inc.,,,,
2025-01-14 00:00:00-05:00,HD,LONG_EXIT,392.7799987792969,250,98194.99969482422,,900.001525878892,0.9250234265034962,1.0,profit_target
2025-01-14 00:00:00-05:00,META,LONG_EXIT,594.25,250,148562.5,,-3520.0042724609375,-2.3145359746014775,1.0,stop_loss
2025-01-14 00:00:00-05:00,UPS,LONG_ENTRY,125.83999633789062,250,31459.999084472656,United Parcel Service Inc.,,,,
2025-01-15 00:00:00-05:00,UPS,LONG_EXIT,127.47000122070312,250,31867.50030517578,,407.501220703125,1.2952995313475728,1.0,profit_target
2025-01-16 00:00:00-05:00,JPM,LONG_ENTRY,254.27000427246097,250,63567.50106811524,JPMorgan Chase & Co.,,,,
2025-01-17 00:00:00-05:00,JPM,LONG_EXIT,259.1600036621094,250,64790.000915527344,,1222.4998474121023,1.9231522820161555,1.0,profit_target
2025-01-17 00:00:00-05:00,PM,LONG_ENTRY,121.58999633789062,250,30397.499084472656,Philip Morris International Inc.,,,,
2025-01-21 00:00:00-05:00,PM,LONG_EXIT,123.80999755859376,250,30952.49938964844,,555.0003051757848,1.8258091023655443,4.0,profit_target
2025-01-21 00:00:00-05:00,IBM,LONG_ENTRY,224.2599945068359,250,56064.99862670898,International Business Machines Corporation,,,,
2025-01-21 00:00:00-05:00,INTC,LONG_ENTRY,21.770000457763672,250,5442.500114440918,Intel Corporation,,,,
2025-01-21 00:00:00-05:00,JPM,LONG_ENTRY,263.0299987792969,250,65757.49969482422,JPMorgan Chase & Co.,,,,
2025-01-21 00:00:00-05:00,ORCL,LONG_ENTRY,172.57000732421875,250,43142.50183105469,Oracle Corporation,,,,
2025-01-22 00:00:00-05:00,INTC,LONG_EXIT,21.86000061035156,250,5465.00015258789,,22.500038146971768,0.4134136458219089,1.0,profit_target
2025-01-22 00:00:00-05:00,ORCL,LONG_EXIT,184.22000122070312,250,46055.00030517578,,2912.4984741210938,6.750879876012729,1.0,profit_target
2025-01-22 00:00:00-05:00,CAT,LONG_ENTRY,397.6099853515625,250,99402.49633789062,Caterpillar Inc.,,,,
2025-01-22 00:00:00-05:00,NFLX,LONG_ENTRY,953.989990234375,250,238497.49755859375,Netflix Inc.,,,,
2025-01-22 00:00:00-05:00,ORCL,LONG_ENTRY,184.22000122070312,250,46055.00030517578,Oracle Corporation,,,,
2025-01-22 00:00:00-05:00,TXN,LONG_ENTRY,197.0500030517578,250,49262.50076293945,Texas Instruments Incorporated,,,,
2025-01-23 00:00:00-05:00,IBM,LONG_EXIT,226.0399932861328,250,56509.9983215332,,444.99969482422586,0.7937210482909582,2.0,profit_target
2025-01-23 00:00:00-05:00,JPM,LONG_EXIT,265.95001220703125,250,66487.50305175781,,730.0033569335938,1.110144637982719,2.0,profit_target
2025-01-23 00:00:00-05:00,CAT,LONG_EXIT,406.3999938964844,250,101599.9984741211,,2197.5021362304688,2.2107112167089675,1.0,profit_target
2025-01-23 00:00:00-05:00,NFLX,LONG_EXIT,984.8599853515624,250,246214.9963378906,,7717.498779296847,3.235882497006419,1.0,profit_target
2025-01-23 00:00:00-05:00,ORCL,LONG_EXIT,186.47000122070312,250,46617.50030517578,,562.5,1.221365750239252,1.0,profit_target
2025-01-23 00:00:00-05:00,TXN,LONG_EXIT,200.61000061035156,250,50152.50015258789,,889.9993896484375,1.8066467919103097,1.0,profit_target
2025-01-23 00:00:00-05:00,NFLX,LONG_ENTRY,984.8599853515624,250,246214.9963378906,Netflix Inc.,,,,
2025-01-23 00:00:00-05:00,ORCL,LONG_ENTRY,186.47000122070312,250,46617.50030517578,Oracle Corporation,,,,
2025-01-23 00:00:00-05:00,TXN,LONG_ENTRY,200.61000061035156,250,50152.50015258789,Texas Instruments Incorporated,,,,
2025-01-24 00:00:00-05:00,NFLX,LONG_EXIT,977.5900268554688,250,244397.5067138672,,-1817.489624023409,-0.738171781189638,1.0,stop_loss
2025-01-24 00:00:00-05:00,ORCL,LONG_EXIT,183.6000061035156,250,45900.0015258789,,-717.498779296882,-1.539118945889127,1.0,stop_loss
2025-01-24 00:00:00-05:00,TXN,LONG_EXIT,185.52000427246097,250,46380.00106811524,,-3772.499084472649,-7.522055875569318,1.0,stop_loss
2025-01-24 00:00:00-05:00,GE,LONG_ENTRY,196.75,250,49187.5,General Electric Company,,,,
2025-01-24 00:00:00-05:00,NFLX,LONG_ENTRY,977.5900268554688,250,244397.5067138672,Netflix Inc.,,,,
2025-01-24 00:00:00-05:00,ORCL,LONG_ENTRY,183.6000061035156,250,45900.0015258789,Oracle Corporation,,,,
2025-01-24 00:00:00-05:00,TXN,LONG_ENTRY,185.52000427246097,250,46380.00106811524,Texas Instruments Incorporated,,,,
2025-01-27 00:00:00-05:00,GE,LONG_EXIT,194.4600067138672,250,48615.0016784668,,-572.4983215332031,-1.1639101835490788,3.0,stop_loss
2025-01-27 00:00:00-05:00,NFLX,LONG_EXIT,971.8900146484376,250,242972.5036621094,,-1425.003051757784,-0.5830677533982097,3.0,stop_loss
2025-01-27 00:00:00-05:00,ORCL,LONG_EXIT,158.27999877929688,250,39569.99969482422,,-6330.00183105468,-13.790853203971592,3.0,stop_loss
2025-01-27 00:00:00-05:00,TXN,LONG_EXIT,187.02999877929688,250,46757.49969482422,,377.49862670897727,0.8139254377216808,3.0,profit_target
2025-01-27 00:00:00-05:00,META,LONG_ENTRY,659.8800048828125,250,164970.00122070312,Meta Platforms Inc.,,,,
2025-01-28 00:00:00-05:00,META,LONG_EXIT,674.3300170898438,250,168582.50427246094,,3612.5030517578125,2.189793917092156,1.0,profit_target
2025-01-28 00:00:00-05:00,AAPL,LONG_ENTRY,238.2599945068359,250,59564.99862670898,Apple Inc.,,,,
2025-01-28 00:00:00-05:00,ACN,LONG_ENTRY,378.3900146484375,250,94597.50366210938,Accenture plc,,,,
2025-01-28 00:00:00-05:00,COST,LONG_ENTRY,958.6699829101562,250,239667.49572753906,Costco Wholesale Corporation,,,,
2025-01-28 00:00:00-05:00,CRM,LONG_ENTRY,359.95001220703125,250,89987.50305175781,Salesforce Inc.,,,,
2025-01-28 00:00:00-05:00,META,LONG_ENTRY,674.3300170898438,250,168582.50427246094,Meta Platforms Inc.,,,,
2025-01-28 00:00:00-05:00,MRK,LONG_ENTRY,97.4499969482422,250,24362.49923706055,Merck & Co. Inc.,,,,
2025-01-28 00:00:00-05:00,PM,LONG_ENTRY,128.9600067138672,250,32240.001678466797,Philip Morris International Inc.,,,,
2025-01-28 00:00:00-05:00,TXN,LONG_ENTRY,180.57000732421875,250,45142.50183105469,Texas Instruments Incorporated,,,,
2025-01-29 00:00:00-05:00,AAPL,LONG_EXIT,239.36000061035156,250,59840.00015258789,,275.00152587891336,0.46168308943031267,1.0,profit_target
2025-01-29 00:00:00-05:00,ACN,LONG_EXIT,374.4200134277344,250,93605.0033569336,,-992.5003051757812,-1.0491823428246796,1.0,stop_loss
2025-01-29 00:00:00-05:00,COST,LONG_EXIT,964.02001953125,250,241005.0048828125,,1337.5091552734375,0.5580686489059645,1.0,profit_target
2025-01-29 00:00:00-05:00,CRM,LONG_EXIT,354.0,250,88500.0,,-1487.5030517578125,-1.6530106973878922,1.0,stop_loss
2025-01-29 00:00:00-05:00,META,LONG_EXIT,676.489990234375,250,169122.49755859375,,539.9932861328125,0.3203139545608375,1.0,profit_target
2025-01-29 00:00:00-05:00,MRK,LONG_EXIT,98.27999877929688,250,24569.99969482422,,207.50045776366832,0.8517207358102897,1.0,profit_target
2025-01-29 00:00:00-05:00,PM,LONG_EXIT,129.58999633789062,250,32397.499084472656,,157.49740600585938,0.4885155018805486,1.0,profit_target
2025-01-29 00:00:00-05:00,ACN,LONG_ENTRY,374.4200134277344,250,93605.0033569336,Accenture plc,,,,
2025-01-29 00:00:00-05:00,AVGO,LONG_ENTRY,206.3500061035156,250,51587.5015258789,Broadcom Inc.,,,,
2025-01-29 00:00:00-05:00,BA,LONG_ENTRY,173.66000366210938,250,43415.000915527344,Boeing Company,,,,
2025-01-29 00:00:00-05:00,CRM,LONG_ENTRY,354.0,250,88500.0,Salesforce Inc.,,,,
2025-01-29 00:00:00-05:00,META,LONG_ENTRY,676.489990234375,250,169122.49755859375,Meta Platforms Inc.,,,,
2025-01-29 00:00:00-05:00,NVDA,LONG_ENTRY,123.6999969482422,250,30924.99923706055,NVIDIA Corporation,,,,
2025-01-30 00:00:00-05:00,TXN,LONG_EXIT,185.27000427246097,250,46317.50106811524,,1174.999237060554,2.6028668979357317,2.0,profit_target
2025-01-30 00:00:00-05:00,ACN,LONG_EXIT,380.75,250,95187.5,,1582.4966430664062,1.6906111706786089,1.0,profit_target
2025-01-30 00:00:00-05:00,AVGO,LONG_EXIT,215.66000366210935,250,53915.00091552734,,2327.4993896484375,4.511750561288273,1.0,profit_target
2025-01-30 00:00:00-05:00,BA,LONG_EXIT,179.52999877929688,250,44882.49969482422,,1467.498779296875,3.380165261661955,1.0,profit_target
2025-01-30 00:00:00-05:00,CRM,LONG_EXIT,343.57000732421875,250,85892.50183105469,,-2607.4981689453125,-2.946325614627472,1.0,stop_loss
2025-01-30 00:00:00-05:00,META,LONG_EXIT,687.0,250,171750.0,,2627.50244140625,1.5536090581301474,1.0,profit_target
